NBAtlas_label	ensembl_gene_id	gene_symbol	p_val_adj	avg_log2FC	direction	source
Stromal other	ENSG00000184672	RALYL	0	4.04210047904058	up	NBAtlas
Stromal other	ENSG00000204291	COL15A1	0	3.16524336562368	up	NBAtlas
Stromal other	ENSG00000148655	LRMDA	0	3.80765426261207	up	NBAtlas
Stromal other	ENSG00000163694	RBM47	0	3.56728369238311	up	NBAtlas
Stromal other	ENSG00000075651	PLD1	0	2.86863448454547	up	NBAtlas
Stromal other	ENSG00000175497	DPP10	0	2.87084217492692	up	NBAtlas
Stromal other	ENSG00000183166	CALN1	0	4.22266015869679	up	NBAtlas
Stromal other	ENSG00000023171	GRAMD1B	0	3.33947467197994	up	NBAtlas
Stromal other	ENSG00000057252	SOAT1	0	3.12478445015098	up	NBAtlas
Stromal other	ENSG00000150275	PCDH15	0	3.83224640847473	up	NBAtlas
Stromal other	ENSG00000075420	FNDC3B	0	3.37506219698338	up	NBAtlas
Stromal other	ENSG00000276644	DACH1	0	3.44308837684539	up	NBAtlas
Stromal other	ENSG00000136111	TBC1D4	0	3.23586620566482	up	NBAtlas
Stromal other	ENSG00000157110	RBPMS	0	2.40029998831559	up	NBAtlas
Stromal other	ENSG00000187398	LUZP2	0	3.08634984781627	up	NBAtlas
Stromal other	ENSG00000114480	GBE1	0	2.57383075729502	up	NBAtlas
Stromal other	ENSG00000165995	CACNB2	0	3.96872325171655	up	NBAtlas
Stromal other	ENSG00000178607	ERN1	0	2.84324875616873	up	NBAtlas
Stromal other	ENSG00000111885	MAN1A1	0	2.4318607158683	up	NBAtlas
Stromal other	ENSG00000064651	SLC12A2	0	2.94941048500988	up	NBAtlas
Stromal other	ENSG00000087095	NLK	0	3.18116424360684	up	NBAtlas
Stromal other	ENSG00000053918	KCNQ1	0	2.58893556136347	up	NBAtlas
Stromal other	ENSG00000089057	SLC23A2	0	3.0107875863633	up	NBAtlas
Stromal other	ENSG00000064042	LIMCH1	0	2.91257530766632	up	NBAtlas
Stromal other	ENSG00000113742	CPEB4	0	3.47086350637085	up	NBAtlas
Stromal other	ENSG00000137714	FDX1	0	3.42933628398046	up	NBAtlas
Stromal other	ENSG00000164830	OXR1	0	3.42945907257487	up	NBAtlas
Stromal other	ENSG00000125148	MT2A	0	3.120537587461	up	NBAtlas
Stromal other	ENSG00000171105	INSR	0	2.61992411606839	up	NBAtlas
Stromal other	ENSG00000069667	RORA	0	2.37432949530834	up	NBAtlas
Stromal other	ENSG00000170315	UBB	8.82734152907247e-76	0.644440013704391	up	NBAtlas
Stromal other	ENSG00000089157	RPLP0	7.89929179353303e-119	0.446411975327807	up	NBAtlas
Stromal other	ENSG00000137726	FXYD6	2.12189261830919e-207	-1.1875832775918	down	NBAtlas
Stromal other	ENSG00000196361	ELAVL3	1.90731373729604e-214	-1.25207940002734	down	NBAtlas
Stromal other	ENSG00000016082	ISL1	4.42722283378508e-234	-1.50309369142144	down	NBAtlas
Stromal other	ENSG00000162188	GNG3	1.14687137113315e-206	-1.34044247744418	down	NBAtlas
Stromal other	ENSG00000158164	TMSB15A	2.35656636001613e-209	-1.39056651901243	down	NBAtlas
Stromal other	ENSG00000245910	SNHG6	4.25054768556737e-254	-1.77051925894545	down	NBAtlas
Stromal other	ENSG00000165462	PHOX2A	7.61069498123463e-286	-2.11145374694938	down	NBAtlas
Stromal other	ENSG00000174521	TTC9B	3.43443623637649e-216	-1.25781663616178	down	NBAtlas
Stromal other	ENSG00000245870	LINC00682	1.67412475050767e-255	-1.76181858729437	down	NBAtlas
Stromal other	ENSG00000053438	NNAT	1.94377493919874e-272	-1.65352933024998	down	NBAtlas
Stromal other	ENSG00000109132	PHOX2B	1.59743662784961e-255	-1.60011217617713	down	NBAtlas
Stromal other	ENSG00000123454	DBH	1.4938858775189e-208	-1.78584930686003	down	NBAtlas
Stromal other	ENSG00000164107	HAND2	1.16894041205008e-298	-1.76725459505271	down	NBAtlas
Stromal other	ENSG00000100604	CHGA	3.83585404788005e-203	-1.49711395709567	down	NBAtlas
Stromal other	ENSG00000176887	SOX11	7.53800202367555e-237	-1.53714754201921	down	NBAtlas
Stromal other	ENSG00000234741	GAS5	6.10043993447937e-223	-1.76488467533497	down	NBAtlas
Stromal other	ENSG00000186868	MAPT	1.72896702161485e-285	-1.67043316503858	down	NBAtlas
Stromal other	ENSG00000072832	CRMP1	6.77761096358349e-241	-1.26518056266285	down	NBAtlas
Stromal other	ENSG00000237125	HAND2-AS1	0	-1.89314084597518	down	NBAtlas
Stromal other	ENSG00000172020	GAP43	3.55128121459063e-286	-1.92651108526938	down	NBAtlas
Stromal other	ENSG00000136490	LIMD2	2.84344400750475e-197	-1.0435307938098	down	NBAtlas
Stromal other	ENSG00000132329	RAMP1	9.22694310622849e-202	-1.50507517337306	down	NBAtlas
Stromal other	ENSG00000010810	FYN	1.24862381643709e-174	-0.674246880160141	down	NBAtlas
Stromal other	ENSG00000015592	STMN4	1.1902840974921e-299	-1.80173242803871	down	NBAtlas
Stromal other	ENSG00000162374	ELAVL4	0	-2.08384202369077	down	NBAtlas
Stromal other	ENSG00000175061	SNHG29	4.43059489121511e-247	-2.86686154910321	down	NBAtlas
Stromal other	ENSG00000168824	NSG1	2.24353988295009e-220	-1.28108601681678	down	NBAtlas
Stromal other	ENSG00000107485	GATA3	0	-1.87270695543638	down	NBAtlas
Stromal other	ENSG00000078018	MAP2	1.00194415512295e-188	-1.21041931201945	down	NBAtlas
Stromal other	ENSG00000164687	FABP5	6.19612979476726e-301	-1.49419761443715	down	NBAtlas
Stromal other	ENSG00000111371	SLC38A1	2.67330860187011e-184	-0.910674003569237	down	NBAtlas
Stromal other	ENSG00000101210	EEF1A2	4.29058621547012e-220	-1.7439358443013	down	NBAtlas
Stromal other	ENSG00000075618	FSCN1	3.50492977476098e-199	-1.16687275318602	down	NBAtlas
Stromal other	ENSG00000003147	ICA1	2.34004508520422e-229	-1.52350673500445	down	NBAtlas
Stromal other	ENSG00000137267	TUBB2A	5.21269792897482e-241	-1.67471891061499	down	NBAtlas
Stromal other	ENSG00000067715	SYT1	6.00442707684253e-300	-1.73930687339038	down	NBAtlas
Stromal other	ENSG00000109971	HSPA8	2.74493286474615e-135	-0.345189072013898	down	NBAtlas
Stromal other	ENSG00000154277	UCHL1	0	-2.10233545778987	down	NBAtlas
Stromal other	ENSG00000079462	PAFAH1B3	7.55068558185303e-234	-1.28776295934203	down	NBAtlas
Stromal other	ENSG00000139970	RTN1	0	-2.31247915527908	down	NBAtlas
Stromal other	ENSG00000092964	DPYSL2	5.32252221430671e-214	-1.1459748664764	down	NBAtlas
Stromal other	ENSG00000213722	DDAH2	4.81610278898127e-179	-0.948235215717997	down	NBAtlas
Stromal other	ENSG00000108468	CBX1	8.89911955905288e-188	-1.05028539535992	down	NBAtlas
Stromal other	ENSG00000198258	UBL5	5.62303149157275e-114	-0.446843489441437	down	NBAtlas
Stromal other	ENSG00000133169	BEX1	0	-1.89587381944406	down	NBAtlas
Stromal other	ENSG00000145425	RPS3A	5.41132538175658e-129	-0.36932174125501	down	NBAtlas
Stromal other	ENSG00000122034	GTF3A	1.69591683764727e-185	-0.924468635838983	down	NBAtlas
Stromal other	ENSG00000173812	EIF1	2.13321509307765e-136	-0.37066296587039	down	NBAtlas
Stromal other	ENSG00000272398	CD24	7.94704028393087e-241	-1.52628375358184	down	NBAtlas
Stromal other	ENSG00000228474	OST4	4.14523504859423e-134	-0.494405450417482	down	NBAtlas
Stromal other	ENSG00000178980	SELENOW	1.20147543544555e-162	-0.712772397861965	down	NBAtlas
Stromal other	ENSG00000128245	YWHAH	7.92781735072422e-167	-0.784090624769022	down	NBAtlas
Stromal other	ENSG00000106355	LSM5	2.08364219533585e-174	-0.868322432756068	down	NBAtlas
Stromal other	ENSG00000162191	UBXN1	4.9607652042566e-157	-0.606217591500625	down	NBAtlas
Stromal other	ENSG00000196405	EVL	7.94164112305004e-255	-1.18279091152596	down	NBAtlas
Stromal other	ENSG00000088986	DYNLL1	1.87139347931623e-147	-0.469219089295267	down	NBAtlas
Stromal other	ENSG00000184076	UQCR10	2.72778141537029e-158	-0.617544147357874	down	NBAtlas
Stromal other	ENSG00000105254	TBCB	1.23198350520497e-167	-0.762972136493109	down	NBAtlas
Stromal other	ENSG00000176788	BASP1	0	-2.05958633194337	down	NBAtlas
Stromal other	ENSG00000104904	OAZ1	2.19716807510431e-137	-0.484208085237516	down	NBAtlas
Stromal other	ENSG00000084207	GSTP1	1.1947619991277e-134	-0.529898507333381	down	NBAtlas
Stromal other	ENSG00000136842	TMOD1	5.41486045126479e-175	-1.09249693224206	down	NBAtlas
Stromal other	ENSG00000107223	EDF1	5.99083336764077e-106	-0.446316591980658	down	NBAtlas
Stromal other	ENSG00000092841	MYL6	2.62022166776615e-98	-0.4067298725779	down	NBAtlas
Stromal other	ENSG00000129197	RPAIN	2.43973781372423e-195	-1.02624120270101	down	NBAtlas
Stromal other	ENSG00000168280	KIF5C	2.42499748036415e-179	-1.03353397004589	down	NBAtlas
Stromal other	ENSG00000196465	MYL6B	7.18028594412503e-204	-1.18440873780381	down	NBAtlas
Stromal other	ENSG00000102109	PCSK1N	0	-2.18766444479061	down	NBAtlas
Stromal other	ENSG00000137285	TUBB2B	0	-3.09209071361283	down	NBAtlas
Stromal other	ENSG00000213190	MLLT11	0	-2.34874130559717	down	NBAtlas
Stromal other	ENSG00000225663	MCRIP1	1.22853812465876e-233	-1.28094188605021	down	NBAtlas
Stromal other	ENSG00000161016	RPL8	3.22442837782795e-163	-0.422112250212409	down	NBAtlas
Stromal other	ENSG00000215021	PHB2	5.56651612851013e-185	-0.97786294060865	down	NBAtlas
Stromal other	ENSG00000089248	ERP29	2.88377219664727e-182	-0.781407477120365	down	NBAtlas
Stromal other	ENSG00000233016	SNHG7	1.02328096449372e-191	-1.21976886022345	down	NBAtlas
Stromal other	ENSG00000131174	COX7B	1.04910847248191e-155	-0.705526404050154	down	NBAtlas
Stromal other	ENSG00000135940	COX5B	1.10533089403437e-155	-0.627199550929581	down	NBAtlas
Stromal other	ENSG00000104529	EEF1D	3.22495923409758e-91	-0.486642524286851	down	NBAtlas
Stromal other	ENSG00000167283	ATP5MG	5.84314248558534e-139	-0.572604869588326	down	NBAtlas
Stromal other	ENSG00000196591	HDAC2	5.75101413390154e-175	-0.996830061950336	down	NBAtlas
Stromal other	ENSG00000143248	RGS5	1.20677045598972e-203	-2.33596665463546	down	NBAtlas
Stromal other	ENSG00000232995	RGS5	1.20677045598972e-203	-2.33596665463546	down	NBAtlas
Stromal other	ENSG00000145247	OCIAD2	5.52212637148107e-204	-1.08435183960636	down	NBAtlas
Stromal other	ENSG00000197111	PCBP2	4.33472747899271e-132	-0.561536498100403	down	NBAtlas
Stromal other	ENSG00000277443	MARCKS	0	-1.66503542343692	down	NBAtlas
Stromal other	ENSG00000142168	SOD1	1.33268850709747e-161	-0.693773168234416	down	NBAtlas
Stromal other	ENSG00000164405	UQCRQ	4.73333855951907e-138	-0.658929067026866	down	NBAtlas
Stromal other	ENSG00000196683	TOMM7	9.95073004383278e-168	-0.662971792566643	down	NBAtlas
Stromal other	ENSG00000139343	SNRPF	7.21090894847212e-186	-0.953684156610712	down	NBAtlas
Stromal other	ENSG00000182004	SNRPE	1.2533663030856e-158	-0.742609031107188	down	NBAtlas
Stromal other	ENSG00000134825	TMEM258	6.93354734739108e-140	-0.666002966510127	down	NBAtlas
Stromal other	ENSG00000131711	MAP1B	0	-2.21687334899675	down	NBAtlas
Stromal other	ENSG00000099795	NDUFB7	3.35103405892407e-150	-0.716496031431971	down	NBAtlas
Stromal other	ENSG00000172115	CYCS	1.60638949469453e-176	-0.783979695097977	down	NBAtlas
Stromal other	ENSG00000167088	SNRPD1	2.634701759781e-172	-0.908202950961762	down	NBAtlas
Stromal other	ENSG00000132432	SEC61G	5.06368213548144e-168	-0.752193259017678	down	NBAtlas
Stromal other	ENSG00000169020	ATP5ME	5.23091994807625e-148	-0.755209972818164	down	NBAtlas
Stromal other	ENSG00000243449	C4orf48	2.52689120554308e-205	-1.26377284885791	down	NBAtlas
Stromal other	ENSG00000146425	DYNLT1	4.91536346652864e-162	-0.809153889584633	down	NBAtlas
Stromal other	ENSG00000166913	YWHAB	7.32257230231175e-162	-0.736461039042851	down	NBAtlas
Stromal other	ENSG00000184897	H1-10	7.50038616385514e-218	-1.50727672453218	down	NBAtlas
Stromal other	ENSG00000154723	ATP5PF	3.58461404579337e-164	-0.746856068413612	down	NBAtlas
Stromal other	ENSG00000116288	PARK7	6.50706537107751e-170	-0.814001143262102	down	NBAtlas
Stromal other	ENSG00000241468	ATP5MF	1.24129849064777e-170	-0.855941553371257	down	NBAtlas
Stromal other	ENSG00000125534	PPDPF	5.45400328805463e-240	-0.892156321129321	down	NBAtlas
Stromal other	ENSG00000100387	RBX1	2.62367839676435e-162	-0.801193283733892	down	NBAtlas
Stromal other	ENSG00000166848	TERF2IP	1.63309384408484e-172	-0.93259269336629	down	NBAtlas
Stromal other	ENSG00000129559	NEDD8	5.44189471556919e-187	-0.880152452440959	down	NBAtlas
Stromal other	ENSG00000065978	YBX1	1.32794660133575e-144	-0.54973631277568	down	NBAtlas
Stromal other	ENSG00000127540	UQCR11	6.32881473808869e-182	-0.858811010173232	down	NBAtlas
Stromal other	ENSG00000123144	TRIR	5.04232344866747e-184	-0.779499729856702	down	NBAtlas
Stromal other	ENSG00000130332	LSM7	1.38874432038958e-220	-1.05957151732358	down	NBAtlas
Stromal other	ENSG00000254999	BRK1	2.08362131837936e-196	-0.858685744453465	down	NBAtlas
Stromal other	ENSG00000166136	NDUFB8	1.29697222556915e-172	-0.924376566858702	down	NBAtlas
Stromal other	ENSG00000132475	H3-3B	4.63356506853397e-253	-0.542809493766602	down	NBAtlas
Stromal other	ENSG00000090266	NDUFB2	5.95353659459778e-174	-0.789412091106667	down	NBAtlas
Stromal other	ENSG00000239672	NME1	9.66284067189169e-209	-1.46730286277217	down	NBAtlas
Stromal other	ENSG00000178982	EIF3K	3.14437758535486e-193	-0.74542528037423	down	NBAtlas
Stromal other	ENSG00000164104	HMGB2	1.27855798803712e-168	-1.15039161396255	down	NBAtlas
Stromal other	ENSG00000163479	SSR2	2.90194999997468e-180	-0.827482618649576	down	NBAtlas
Stromal other	ENSG00000101182	PSMA7	1.5008903598768e-186	-0.73742675131183	down	NBAtlas
Stromal other	ENSG00000156467	UQCRB	2.12510047721493e-171	-0.725555795267349	down	NBAtlas
Stromal other	ENSG00000125743	SNRPD2	1.70569186008599e-178	-0.769820793424926	down	NBAtlas
Stromal other	ENSG00000147123	NDUFB11	3.33100099923806e-186	-0.845658747706862	down	NBAtlas
Stromal other	ENSG00000136888	ATP6V1G1	2.23275252136402e-175	-0.747904913223618	down	NBAtlas
Stromal other	ENSG00000197728	RPS26	5.36102324915476e-178	-0.784202694783312	down	NBAtlas
Stromal other	ENSG00000188243	COMMD6	5.68674422115466e-183	-0.769492396585194	down	NBAtlas
Stromal other	ENSG00000104435	STMN2	0	-3.59061416965744	down	NBAtlas
Stromal other	ENSG00000152795	HNRNPDL	1.58763928688128e-127	-0.576951115416131	down	NBAtlas
Stromal other	ENSG00000134986	NREP	7.80548496588818e-262	-1.54858136843298	down	NBAtlas
Stromal other	ENSG00000142676	RPL11	1.16461630456446e-156	-0.54056614984181	down	NBAtlas
Stromal other	ENSG00000240972	MIF	1.07311119166186e-198	-1.0698939754368	down	NBAtlas
Stromal other	ENSG00000187109	NAP1L1	8.63328313381611e-131	-0.690238657303352	down	NBAtlas
Stromal other	ENSG00000241837	ATP5PO	8.57204203635688e-199	-1.01821083217867	down	NBAtlas
Stromal other	ENSG00000168653	NDUFS5	7.69446327093056e-197	-0.879521150918999	down	NBAtlas
Stromal other	ENSG00000173272	MZT2A	6.03454172878971e-238	-1.23047572062436	down	NBAtlas
Stromal other	ENSG00000105373	NOP53	2.96223099858707e-170	-0.892547428006191	down	NBAtlas
Stromal other	ENSG00000230989	HSBP1	2.70447234841545e-171	-0.924169410081386	down	NBAtlas
Stromal other	ENSG00000143774	GUK1	1.32718480198026e-190	-0.864418200461161	down	NBAtlas
Stromal other	ENSG00000122585	NPY	1.67126204221372e-265	-2.98023621266723	down	NBAtlas
Stromal other	ENSG00000147604	RPL7	6.44057746072011e-101	-0.535409520863856	down	NBAtlas
Stromal other	ENSG00000112514	CUTA	7.08773512474519e-186	-0.854208796335481	down	NBAtlas
Stromal other	ENSG00000113558	SKP1	7.10470218195621e-171	-0.775154836957491	down	NBAtlas
Stromal other	ENSG00000149806	FAU	3.71418948612487e-180	-0.574767860829222	down	NBAtlas
Stromal other	ENSG00000163468	CCT3	5.81859501898671e-179	-0.935086501137486	down	NBAtlas
Stromal other	ENSG00000126267	COX6B1	2.97755629470923e-208	-0.874550859871628	down	NBAtlas
Stromal other	ENSG00000115944	COX7A2L	2.56368859210648e-171	-0.896100363626809	down	NBAtlas
Stromal other	ENSG00000128739	SNRPN	1.50073599922744e-209	-1.16142451776248	down	NBAtlas
Stromal other	ENSG00000034713	GABARAPL2	1.5087001899359e-189	-0.910666827463717	down	NBAtlas
Stromal other	ENSG00000116251	RPL22	3.72077489680065e-154	-0.735612346519123	down	NBAtlas
Stromal other	ENSG00000136810	TXN	7.37413603111383e-186	-0.93073846480343	down	NBAtlas
Stromal other	ENSG00000115053	NCL	1.71858866547542e-169	-0.84467927042864	down	NBAtlas
Stromal other	ENSG00000196262	PPIA	2.87968726085404e-193	-0.659202267889028	down	NBAtlas
Stromal other	ENSG00000143742	SRP9	1.20392206538933e-178	-0.945460497305188	down	NBAtlas
Stromal other	ENSG00000189043	NDUFA4	5.84917406737862e-236	-0.93062761732468	down	NBAtlas
Stromal other	ENSG00000183172	SMDT1	1.13078453114799e-197	-0.985335316997529	down	NBAtlas
Stromal other	ENSG00000111678	C12orf57	8.37461487984817e-219	-0.968746627658893	down	NBAtlas
Stromal other	ENSG00000197061	H4C3	0	-2.36710067077431	down	NBAtlas
Stromal other	ENSG00000176340	COX8A	3.18297782718935e-212	-0.998064225826416	down	NBAtlas
Stromal other	ENSG00000122545	SEPTIN7	1.13965846480183e-217	-1.02686233249937	down	NBAtlas
Stromal other	ENSG00000131116	ZNF428	2.92612347668074e-285	-1.46981712713443	down	NBAtlas
Stromal other	ENSG00000103363	ELOB	1.82291636652226e-191	-0.827320408160786	down	NBAtlas
Stromal other	ENSG00000123349	PFDN5	4.29176439279284e-172	-0.680210524628864	down	NBAtlas
Stromal other	ENSG00000100129	EIF3L	1.83851071861299e-198	-0.996842695612632	down	NBAtlas
Stromal other	ENSG00000166681	BEX3	5.89875412055779e-150	-0.857283759972975	down	NBAtlas
Stromal other	ENSG00000166165	CKB	4.71460179125039e-174	-1.20831248572298	down	NBAtlas
Stromal other	ENSG00000135390	ATP5MC2	3.89533899774932e-206	-0.775744621267261	down	NBAtlas
Stromal other	ENSG00000106153	CHCHD2	1.4238828564117e-196	-0.78069092054288	down	NBAtlas
Stromal other	ENSG00000111669	TPI1	1.16268491186637e-182	-0.940278857425413	down	NBAtlas
Stromal other	ENSG00000141552	ANAPC11	2.28009921153261e-217	-1.26842158517081	down	NBAtlas
Stromal other	ENSG00000164919	COX6C	1.15992956065502e-262	-1.10058018847014	down	NBAtlas
Stromal other	ENSG00000175130	MARCKSL1	0	-1.71303620220255	down	NBAtlas
Stromal other	ENSG00000127184	COX7C	9.43727115469803e-260	-0.977560296749694	down	NBAtlas
Stromal other	ENSG00000189159	JPT1	0	-2.02792806519615	down	NBAtlas
Stromal other	ENSG00000169100	SLC25A6	7.46769850031425e-251	-1.03289668333391	down	NBAtlas
Stromal other	ENSG00000265681	RPL17	5.00733552778402e-195	-1.31196619614193	down	NBAtlas
Stromal other	ENSG00000232112	TMA7	5.4129180284105e-259	-1.03463399368043	down	NBAtlas
Stromal other	ENSG00000119335	SET	2.12337574728442e-215	-1.16281877956479	down	NBAtlas
Stromal other	ENSG00000132341	RAN	1.01454801092562e-231	-1.14574182064266	down	NBAtlas
Stromal other	ENSG00000110492	MDK	0	-2.11084324363705	down	NBAtlas
Stromal other	ENSG00000124766	SOX4	0	-2.3542060918039	down	NBAtlas
Stromal other	ENSG00000220205	VAMP2	1.39955876922009e-298	-1.62328587142564	down	NBAtlas
Stromal other	ENSG00000211459	MT-RNR1	7.71442311518635e-235	-1.72844488829904	down	NBAtlas
Stromal other	ENSG00000080824	HSP90AA1	5.27162133516571e-152	-0.753328552650485	down	NBAtlas
Stromal other	ENSG00000167815	PRDX2	3.44748273114414e-179	-1.19029784964257	down	NBAtlas
Stromal other	ENSG00000156508	EEF1A1	1.925485646951e-187	-0.622239964169035	down	NBAtlas
Stromal other	ENSG00000205581	HMGN1	4.0900693770926e-291	-1.24382144605121	down	NBAtlas
Stromal other	ENSG00000108298	RPL19	8.16593620153316e-239	-0.735754911995194	down	NBAtlas
Stromal other	ENSG00000145741	BTF3	1.86854964240852e-232	-0.862735181013857	down	NBAtlas
Stromal other	ENSG00000131143	COX4I1	2.27329252874394e-282	-1.04418780893769	down	NBAtlas
Stromal other	ENSG00000134308	YWHAQ	1.21876178372678e-217	-1.12172748814466	down	NBAtlas
Stromal other	ENSG00000105640	RPL18A	3.61950378324919e-183	-0.871185530601435	down	NBAtlas
Stromal other	ENSG00000099622	CIRBP	2.65560696108777e-205	-0.96900151301126	down	NBAtlas
Stromal other	ENSG00000108848	LUC7L3	1.15154593023844e-187	-0.925940495918282	down	NBAtlas
Stromal other	ENSG00000111775	COX6A1	4.24999612703038e-262	-1.33958341591319	down	NBAtlas
Stromal other	ENSG00000111716	LDHB	8.14318104662358e-247	-1.30098584663483	down	NBAtlas
Stromal other	ENSG00000114391	RPL24	1.17389412177771e-147	-0.790338439708822	down	NBAtlas
Stromal other	ENSG00000173660	UQCRH	7.35586223657471e-289	-1.26096806212207	down	NBAtlas
Stromal other	ENSG00000130255	RPL36	1.03849757966242e-193	-0.814188676625861	down	NBAtlas
Stromal other	ENSG00000110092	CCND1	0	-2.26900758533441	down	NBAtlas
Stromal other	ENSG00000118181	RPS25	2.03308241701144e-176	-0.898369241491205	down	NBAtlas
Stromal other	ENSG00000112695	COX7A2	0	-1.35287534455673	down	NBAtlas
Stromal other	ENSG00000210082	MT-RNR2	2.66372869186153e-282	-1.94256375785462	down	NBAtlas
Stromal other	ENSG00000172757	CFL1	8.17176842654745e-281	-1.01377254886061	down	NBAtlas
Stromal other	ENSG00000133872	SARAF	6.33005658828585e-242	-1.13225266628675	down	NBAtlas
Stromal other	ENSG00000143933	CALM2	8.91277788074417e-173	-0.986999867081556	down	NBAtlas
Stromal other	ENSG00000140319	SRP14	0	-1.32331343179913	down	NBAtlas
Stromal other	ENSG00000181163	NPM1	9.73354678632017e-220	-1.08738829286107	down	NBAtlas
Stromal other	ENSG00000169567	HINT1	0	-1.18390549675305	down	NBAtlas
Stromal other	ENSG00000161970	RPL26	2.45604084717234e-289	-1.4590864627267	down	NBAtlas
Stromal other	ENSG00000188612	SUMO2	8.6844213581933e-225	-1.05601114297021	down	NBAtlas
Stromal other	ENSG00000241343	RPL36A	2.94392005053001e-223	-1.55454897350045	down	NBAtlas
Stromal other	ENSG00000166441	RPL27A	2.21141887589686e-148	-0.808365262996328	down	NBAtlas
Stromal other	ENSG00000071082	RPL31	6.96849834888351e-159	-0.934664157687422	down	NBAtlas
Stromal other	ENSG00000117632	STMN1	0	-2.62256974901503	down	NBAtlas
Stromal other	ENSG00000152082	MZT2B	0	-1.638253110492	down	NBAtlas
Stromal other	ENSG00000177410	ZFAS1	0	-1.61340151969891	down	NBAtlas
Stromal other	ENSG00000114942	EEF1B2	1.78016428901974e-225	-1.02428626795754	down	NBAtlas
Stromal other	ENSG00000159335	PTMS	1.03960784150241e-287	-1.76815587585513	down	NBAtlas
Stromal other	ENSG00000109475	RPL34	2.95337622289975e-207	-0.856095485569598	down	NBAtlas
Stromal other	ENSG00000136942	RPL35	5.87303810019022e-170	-0.840749497028128	down	NBAtlas
Stromal other	ENSG00000198830	HMGN2	2.90501342338871e-287	-1.47453240244043	down	NBAtlas
Stromal other	ENSG00000100316	RPL3	1.36765174911004e-170	-0.822596900534317	down	NBAtlas
Stromal other	ENSG00000167658	EEF2	0	-1.3552493151065	down	NBAtlas
Stromal other	ENSG00000156482	RPL30	9.85594116766873e-215	-0.940069794927814	down	NBAtlas
Stromal other	ENSG00000137154	RPS6	9.57955975366908e-237	-1.11161822003662	down	NBAtlas
Stromal other	ENSG00000182899	RPL35A	1.5135287011324e-230	-1.01494243507818	down	NBAtlas
Stromal other	ENSG00000164587	RPS14	2.31211470316709e-203	-0.92101939061152	down	NBAtlas
Stromal other	ENSG00000233927	RPS28	2.61501303169911e-215	-1.16080597734608	down	NBAtlas
Stromal other	ENSG00000122026	RPL21	5.75927760517838e-233	-1.21391216716239	down	NBAtlas
Stromal other	ENSG00000124172	ATP5F1E	0	-1.44108837371625	down	NBAtlas
Stromal other	ENSG00000143947	RPS27A	9.54135396262693e-224	-0.94223826031103	down	NBAtlas
Stromal other	ENSG00000189403	HMGB1	7.43757006630955e-240	-1.14101667581595	down	NBAtlas
Stromal other	ENSG00000124614	RPS10	8.83339839666753e-257	-1.68408410367354	down	NBAtlas
Stromal other	ENSG00000171863	RPS7	8.10399725463379e-229	-1.05806298116503	down	NBAtlas
Stromal other	ENSG00000196531	NACA	2.00424591354678e-268	-1.20783214951888	down	NBAtlas
Stromal other	ENSG00000168028	RPSA	2.03747050020114e-260	-1.27967339190581	down	NBAtlas
Stromal other	ENSG00000188846	RPL14	2.1062893738911e-230	-1.16750418617045	down	NBAtlas
Stromal other	ENSG00000198918	RPL39	2.20579654914666e-270	-1.46762779640677	down	NBAtlas
Stromal other	ENSG00000213741	RPS29	2.41209129000782e-274	-1.51137171179965	down	NBAtlas
Stromal other	ENSG00000142541	RPL13A	6.33517943972622e-191	-1.05178563616226	down	NBAtlas
Stromal other	ENSG00000131469	RPL27	2.77922916882376e-268	-1.22430287966312	down	NBAtlas
Stromal other	ENSG00000197756	RPL37A	5.50473099804173e-222	-1.05139376599303	down	NBAtlas
Stromal other	ENSG00000229117	RPL41	0	-1.19260539124666	down	NBAtlas
Stromal other	ENSG00000135486	HNRNPA1	0	-1.64348443537028	down	NBAtlas
Stromal other	ENSG00000145592	RPL37	7.35330807984826e-268	-1.29812620004473	down	NBAtlas
Stromal other	ENSG00000198242	RPL23A	0	-1.55946598229945	down	NBAtlas
Stromal other	ENSG00000123416	TUBA1B	0	-2.0885030576008	down	NBAtlas
Stromal other	ENSG00000204628	RACK1	0	-1.37792772844251	down	NBAtlas
Stromal other	ENSG00000196230	TUBB	0	-2.38618202792341	down	NBAtlas
Stromal other	ENSG00000063177	RPL18	1.58028751462425e-274	-1.26147353782597	down	NBAtlas
Stromal other	ENSG00000174444	RPL4	0	-1.5939301633081	down	NBAtlas
Stromal other	ENSG00000105193	RPS16	5.33808048795485e-274	-1.4039956072571	down	NBAtlas
Stromal other	ENSG00000187514	PTMA	0	-1.23495943798303	down	NBAtlas
Stromal other	ENSG00000118816	CCNI	0	-1.75416681020487	down	NBAtlas
Stromal other	ENSG00000105372	RPS19	0	-1.25529107822994	down	NBAtlas
Stromal other	ENSG00000140988	RPS2	1.37493950661909e-217	-1.18212049620686	down	NBAtlas
Stromal other	ENSG00000162244	RPL29	0	-1.64196602592747	down	NBAtlas
Stromal other	ENSG00000186468	RPS23	2.17311506387614e-265	-1.19828996121033	down	NBAtlas
Stromal other	ENSG00000167552	TUBA1A	0	-2.84841177449443	down	NBAtlas
Stromal other	ENSG00000134419	RPS15A	0	-1.78779824919575	down	NBAtlas
Stromal other	ENSG00000111640	GAPDH	1.71867755508045e-276	-1.30408830935721	down	NBAtlas
