consensus_ontology	consensus_annotation	ensembl_gene_id	gene_symbol	number_of_tissues	celltype_total_tissues	percent_tissues	gene_observed_count
CL:0000067	ciliated epithelial cell	ENSG00000187860	CCDC157	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000120262	CCDC170	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000117477	CCDC181	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000159214	CCDC24	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000140481	CCDC33	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000284862	CCDC39	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183273	CCDC60	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000139537	CCDC65	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163040	CCDC74A	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000152076	CCDC74B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000162004	CCDC78	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000149201	CCDC81	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000015133	CCDC88C	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000118523	CCN2	1	2	50	4
CL:0000067	ciliated epithelial cell	ENSG00000174950	CD164L2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000004468	CD38	1	2	50	10
CL:0000067	ciliated epithelial cell	ENSG00000128536	CDHR3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000187492	CDHR4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163624	CDS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000245848	CEBPA	1	2	50	3
CL:0000067	ciliated epithelial cell	ENSG00000135315	CEP162	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000213066	CEP43	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000182504	CEP97	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000198848	CES1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000172824	CES4A	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188931	CFAP126	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163689	CFAP20DC	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000154479	CFAP210	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163075	CFAP221	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000179902	CFAP276	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197826	CFAP299	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000137691	CFAP300	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197748	CFAP43	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000206530	CFAP44	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000171811	CFAP46	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000165164	CFAP47	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000166596	CFAP52	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000172361	CFAP53	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188596	CFAP54	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000243710	CFAP57	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000089101	CFAP61	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000105792	CFAP69	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183833	CFAP91	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000114656	CFAP92	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000204711	CFAP95	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000126759	CFP	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000171310	CHST11	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000154080	CHST9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000153789	CIBAR2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000113946	CLDN16	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188153	COL4A5	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000047457	CP	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000214575	CPEB1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197603	CPLANE1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000058453	CROCC	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183117	CSMD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000104218	CSPP1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000175315	CST6	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000168772	CXXC4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178149	DALRD3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000170959	DCDC1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000146038	DCDC2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000151065	DCP1B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183628	DGCR6	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000073737	DHRS9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000008226	DLEC1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000104936	DMPK	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000154099	DNAAF1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000256061	DNAAF4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000114841	DNAH1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197653	DNAH10	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000105877	DNAH11	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000174844	DNAH12	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000039139	DNAH5	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000115423	DNAH6	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000118997	DNAH7	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000007174	DNAH9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000122735	DNAI1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000171595	DNAI2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000162643	DNAI3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000152763	DNAI4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000118307	DNAI7	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000119661	DNAL1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000166171	DPCD	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000173852	DPY19L1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000177990	DPY19L2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000291139	DPY19L2P2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000157856	DRC1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197057	DTHD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000134769	DTNA	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000133665	DYDC2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000187240	DYNC2H1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000152760	DYNLT5	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000158163	DZIP1L	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000198919	DZIP3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000119147	ECRG4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000203734	ECT2L	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000185055	EFCAB10	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163576	EFHB	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000096093	EFHC1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183690	EFHC2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000167136	ENDOG	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000001561	ENPP4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000112796	ENPP5	1	2	50	1
CL:0000067	ciliated epithelial cell	NA	EP300-AS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178568	ERBB4	1	2	50	3
CL:0000067	ciliated epithelial cell	ENSG00000204334	ERICH2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000170231	FABP6	1	2	50	2
CL:0000067	ciliated epithelial cell	NA	FAM166C	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000174132	FAM174A	1	2	50	1
CL:0000067	ciliated epithelial cell	NA	FAM183A	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000184949	FAM227A	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000153347	FAM81B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000141665	FBXO15	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000103264	FBXO31	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000153832	FBXO36	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000102466	FGF14	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000142621	FHAD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000129654	FOXJ1	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000170324	FRMPD2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000187889	FYB2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000054983	GALC	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000141012	GALNS	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000270765	GAS2L2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000141013	GAS8	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000115271	GCA	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000187513	GJA4	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000163521	GLB1L	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000237009	GLIS3-AS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000290571	GOLGA2P5	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000235984	GPC5-AS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000291034	GYG2P1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000114455	HHLA2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183644	HOATZ	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000157423	HYDIN	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000118096	IFT46	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000114446	IFT57	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000068885	IFT80	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000122970	IFT81	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000032742	IFT88	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000123411	IKZF4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000016402	IL20RA	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000091181	IL5RA	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000204084	INPP5B	1	2	50	3
CL:0000067	ciliated epithelial cell	ENSG00000132321	IQCA1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000166578	IQCD	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000103599	IQCH	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000164675	IQUB	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000005844	ITGAL	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000198542	ITGBL1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000140854	KATNB1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000158445	KCNB1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000180509	KCNE1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197584	KCNMB2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000198553	KCNRG	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000182329	KIAA2012	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000117245	KIF17	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000196169	KIF19	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000165115	KIF27	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000131437	KIF3A	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000164627	KIF6	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000088727	KIF9	1	2	50	1
CL:0000067	ciliated epithelial cell	NA	KLF3-AS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000162755	KLHDC9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000186231	KLHL32	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000171798	KNDC1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000171403	KRT9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000141068	KSR1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000203985	LDLRAD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000205213	LGR4	1	2	50	2
CL:0000067	ciliated epithelial cell	NA	LINC01571	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000171695	LKAAEAR1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000185621	LMLN	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000144749	LRIG1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000204950	LRRC10B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000010626	LRRC23	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000148814	LRRC27	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000141294	LRRC46	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000127399	LRRC61	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000160838	LRRC71	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000187905	LRRC74B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000133640	LRRIQ1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000161036	LRWD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000049323	LTBP1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163818	LZTFL1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000127603	MACF1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000164114	MAP9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000181085	MAPK15	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000084764	MAPRE3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000151224	MAT1A	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000198125	MB	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000138400	MDH1B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000111554	MDM1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000165171	METTL27	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000291046	MIPEPP3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178053	MLF1	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000130382	MLLT1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000115648	MLPH	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000173542	MOB1B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188010	MORN2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000139714	MORN3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000107186	MPDZ	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000227877	MRLN	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000166959	MS4A8	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000172915	NBEA	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163491	NEK10	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197168	NEK5	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000184613	NELL2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000257108	NHLRC4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000139910	NOVA1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000144061	NPHP1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000183426	NPIPA1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000118257	NRP2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188039	NWD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000147206	NXF3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000105479	ODAD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000204815	ODAD4	1	2	50	1
CL:0000067	ciliated epithelial cell	NA	ODF3B	1	2	50	2
CL:0000067	ciliated epithelial cell	NA	OR7E37P	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000092094	OSGEP	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000165312	OTUD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000180914	OXTR	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178467	P4HTM	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000112530	PACRG	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000115425	PECR	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000070087	PFN2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000116793	PHTF1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000150773	PIH1D2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000133328	PLAAT2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000137841	PLCB2	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000197943	PLCG2	1	2	50	3
CL:0000067	ciliated epithelial cell	ENSG00000148735	PLEKHS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000115946	PNO1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000051341	POLQ	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000165807	PPP1R36	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178125	PPP1R42	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163637	PRICKLE2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000226017	PRICKLE2-AS3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000224383	PRR29	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000106772	PRUNE2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000205155	PSENEN	1	2	50	1
CL:0000067	ciliated epithelial cell	NA	PTOV1-AS2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000196090	PTPRT	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000187024	PTRH1	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000126838	PZP	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000213339	QTRT1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000144134	RABL2A	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000079974	RABL2B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000164520	RAET1E	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000077092	RARB	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000185989	RASA3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000132819	RBM38	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000132554	RGS22	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000158106	RHPN1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000158423	RIBC1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000128408	RIBC2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178796	RIIAD1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000139405	RITA1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000258818	RNASE4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000184719	RNLS	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000145491	ROPN1L	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000103494	RPGRIP1L	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000166592	RRAD	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000160188	RSPH1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000111834	RSPH4A	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000172426	RSPH9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000175792	RUVBL1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000100583	SAMD15	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188659	SAXO2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000124939	SCGB2A1	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000128228	SDF2L1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000164023	SGMS2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000162105	SHANK2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000215475	SIAH3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000113504	SLC12A7	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000158296	SLC13A3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000004809	SLC22A16	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000110628	SLC22A18	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000197119	SLC25A29	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000140284	SLC27A2	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000133065	SLC41A1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000204385	SLC44A4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000196517	SLC6A9	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000003989	SLC7A2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000180251	SLC9A4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000135587	SMPD2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000103056	SMPD3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000207088	SNORA7B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000188817	SNTN	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000071189	SNX13	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000048471	SNX29	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000162627	SNX7	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000064199	SPA17	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000104450	SPAG1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000155761	SPAG17	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000077327	SPAG6	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000137098	SPAG8	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000162814	SPATA17	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163071	SPATA18	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000150628	SPATA4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000106686	SPATA6L	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000249481	SPATS1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000101222	SPEF1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000152582	SPEF2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000130511	SSBP4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000125046	SSUH2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000070731	ST6GALNAC2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000130413	STK33	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000230873	STMND1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000133115	STOML3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000111450	STX2	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000079950	STX7	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000157703	SVOPL	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000147642	SYBU	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000131018	SYNE1	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000110975	SYT10	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000164674	SYTL3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000156787	TBC1D31	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000204852	TCTN1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000092850	TEKT2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000125409	TEKT3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000163060	TEKT4	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000160180	TFF3	1	2	50	3
CL:0000067	ciliated epithelial cell	ENSG00000125780	TGM3	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000132286	TIMM10B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000103534	TMC5	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000178233	TMEM151B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000160472	TMEM190	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000205084	TMEM231	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000186952	TMEM232	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000160055	TMEM234	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000151715	TMEM45B	1	2	50	2
CL:0000067	ciliated epithelial cell	ENSG00000164953	TMEM67	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000127863	TNFRSF19	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000189350	TOGARAM2	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000078900	TP73	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000108395	TRIM37	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000104907	TRMT1	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000250305	TRMT9B	1	2	50	1
CL:0000067	ciliated epithelial cell	ENSG00000144935	TRPC1	1	2	50	1
